temp,Date,Time
27.727,9/12/15,10:30:00 - PM
27.727,10/12/15,12:00:00 - AM
27.727,10/12/15,12:15:00 - AM
27.727,10/12/15,12:30:00 - AM
27.727,10/12/15,12:45:00 - AM
27.727,10/12/15,07:30:00 - AM
27.727,11/12/15,02:30:00 - AM
27.727,11/12/15,02:45:00 - AM
27.727,11/12/15,03:30:00 - AM
27.727,11/12/15,03:45:00 - AM
27.727,11/12/15,04:00:00 - AM
27.727,11/12/15,04:15:00 - AM
27.727,11/12/15,04:30:00 - AM
27.727,11/12/15,04:45:00 - AM
27.727,11/12/15,05:00:00 - AM
27.727,12/12/15,08:00:00 - PM
27.727,12/12/15,08:15:00 - PM
27.727,12/12/15,11:45:00 - PM
27.727,12/13/15,12:00:00 - AM
27.727,12/13/15,12:15:00 - AM
27.727,12/13/15,12:30:00 - AM
27.727,12/13/15,12:45:00 - AM
27.727,12/13/15,01:00:00 - AM
27.727,12/13/15,06:30:00 - AM
27.727,12/14/15,03:45:00 - AM
27.727,12/14/15,04:00:00 - AM
27.727,12/14/15,04:15:00 - AM
27.727,12/14/15,04:30:00 - AM
27.727,12/14/15,04:45:00 - AM
27.727,12/14/15,05:00:00 - AM
27.727,12/14/15,05:15:00 - AM
27.727,12/14/15,05:30:00 - AM
27.727,12/14/15,05:45:00 - AM
27.727,12/14/15,06:00:00 - AM
27.727,12/14/15,06:15:00 - AM
27.727,12/14/15,08:15:00 - PM
27.727,12/14/15,08:30:00 - PM
27.727,12/14/15,09:15:00 - PM
27.727,12/14/15,09:30:00 - PM
27.727,12/14/15,09:45:00 - PM
27.727,12/14/15,10:00:00 - PM
27.727,12/14/15,10:15:00 - PM
27.727,12/14/15,10:30:00 - PM
27.727,12/16/15,01:45:00 - AM
27.727,12/16/15,02:00:00 - AM
27.727,12/16/15,02:15:00 - AM
27.727,12/18/15,09:15:00 - PM
27.727,12/18/15,09:30:00 - PM
27.727,12/23/15,01:30:00 - AM
27.727,12/23/15,01:45:00 - AM
27.727,12/23/15,02:00:00 - AM
27.727,12/23/15,02:15:00 - AM
27.727,12/23/15,02:30:00 - AM
27.727,12/23/15,02:45:00 - AM
27.727,12/23/15,03:00:00 - AM
27.727,12/23/15,03:15:00 - AM
27.727,12/23/15,03:30:00 - AM
27.727,12/23/15,03:45:00 - AM
27.727,12/23/15,04:15:00 - AM
27.727,12/23/15,04:45:00 - AM
27.727,12/23/15,05:00:00 - AM
27.727,12/23/15,06:00:00 - AM
27.727,12/23/15,06:15:00 - AM
27.727,12/24/15,06:15:00 - AM
27.727,12/25/15,03:30:00 - AM
27.727,12/25/15,04:30:00 - AM
27.727,12/25/15,05:30:00 - AM
27.727,12/25/15,06:00:00 - AM
27.727,12/26/15,05:00:00 - AM
27.727,12/26/15,05:15:00 - AM
27.727,12/26/15,05:30:00 - AM
27.727,12/26/15,05:45:00 - AM
27.727,12/26/15,06:15:00 - AM
27.727,12/30/15,11:00:00 - PM
27.727,12/30/15,11:15:00 - PM
27.727,12/30/15,11:30:00 - PM
27.727,12/30/15,11:45:00 - PM
27.727,12/31/15,05:45:00 - AM
27.727,8/1/16,09:30:00 - PM
27.727,8/1/16,10:00:00 - PM
27.727,1/21/16,11:00:00 - PM
27.727,1/21/16,11:15:00 - PM
27.727,1/21/16,11:30:00 - PM
27.727,1/22/16,01:00:00 - AM
27.727,3/5/16,03:00:00 - AM
27.727,3/5/16,07:45:00 - AM
27.727,3/5/16,09:45:00 - PM
27.727,5/5/16,09:30:00 - PM
27.727,6/5/16,08:30:00 - PM
27.727,7/5/16,05:45:00 - AM
27.751,9/12/15,07:00:00 - PM
27.751,9/12/15,09:45:00 - PM
27.751,10/12/15,07:45:00 - AM
27.751,11/12/15,02:15:00 - AM
27.751,11/12/15,05:15:00 - AM
27.751,11/12/15,05:30:00 - AM
27.751,11/12/15,09:45:00 - PM
27.751,12/12/15,08:30:00 - PM
27.751,12/12/15,08:45:00 - PM
27.751,12/12/15,11:15:00 - PM
27.751,12/12/15,11:30:00 - PM
27.751,12/14/15,03:15:00 - AM
27.751,12/14/15,03:30:00 - AM
27.751,12/14/15,08:00:00 - PM
27.751,12/16/15,01:15:00 - AM
27.751,12/16/15,01:30:00 - AM
27.751,12/16/15,06:45:00 - AM
27.751,12/18/15,03:00:00 - AM
27.751,12/18/15,03:15:00 - AM
27.751,12/23/15,01:15:00 - AM
27.751,12/23/15,04:00:00 - AM
27.751,12/23/15,04:30:00 - AM
27.751,12/24/15,05:45:00 - AM
27.751,12/24/15,06:00:00 - AM
27.751,12/25/15,03:15:00 - AM
27.751,12/25/15,06:15:00 - AM
27.751,12/26/15,04:30:00 - AM
27.751,12/26/15,04:45:00 - AM
27.751,12/26/15,06:00:00 - AM
27.751,12/26/15,06:30:00 - AM
27.751,12/30/15,10:45:00 - PM
27.751,8/1/16,08:30:00 - PM
27.751,8/1/16,08:45:00 - PM
27.751,8/1/16,09:00:00 - PM
27.751,8/1/16,09:15:00 - PM
27.751,1/21/16,06:30:00 - AM
27.751,1/21/16,10:45:00 - PM
27.751,1/21/16,11:45:00 - PM
27.751,1/22/16,12:00:00 - AM
27.751,1/22/16,12:30:00 - AM
27.751,1/22/16,12:45:00 - AM
27.751,1/22/16,01:15:00 - AM
27.751,1/22/16,01:30:00 - AM
27.751,3/5/16,02:45:00 - AM
27.751,3/5/16,10:00:00 - PM
27.776,9/12/15,06:45:00 - PM
27.776,11/12/15,05:45:00 - AM
27.776,11/12/15,06:00:00 - AM
27.776,11/12/15,06:15:00 - AM
27.776,11/12/15,06:30:00 - AM
27.776,11/12/15,09:30:00 - PM
27.776,12/12/15,09:00:00 - PM
27.776,12/12/15,09:15:00 - PM
27.776,12/12/15,10:45:00 - PM
27.776,12/12/15,11:00:00 - PM
27.776,12/14/15,03:00:00 - AM
27.776,12/14/15,06:30:00 - AM
27.776,12/14/15,07:45:00 - PM
27.776,12/15/15,07:30:00 - AM
27.776,12/16/15,12:30:00 - AM
27.776,12/16/15,12:45:00 - AM
27.776,12/16/15,01:00:00 - AM
27.776,12/17/15,03:45:00 - AM
27.776,12/17/15,04:00:00 - AM
27.776,12/17/15,04:15:00 - AM
27.776,12/17/15,04:30:00 - AM
27.776,12/17/15,04:45:00 - AM
27.776,12/17/15,05:00:00 - AM
27.776,12/17/15,05:15:00 - AM
27.776,12/17/15,05:30:00 - AM
27.776,12/18/15,01:00:00 - AM
27.776,12/18/15,01:15:00 - AM
27.776,12/18/15,01:30:00 - AM
27.776,12/18/15,01:45:00 - AM
27.776,12/18/15,02:30:00 - AM
27.776,12/18/15,02:45:00 - AM
27.776,12/18/15,03:30:00 - AM
27.776,12/18/15,09:00:00 - PM
27.776,12/18/15,09:45:00 - PM
27.776,12/18/15,10:00:00 - PM
27.776,12/19/15,02:30:00 - AM
27.776,12/19/15,02:45:00 - AM
27.776,12/20/15,08:15:00 - PM
27.776,12/21/15,05:15:00 - AM
27.776,12/21/15,05:30:00 - AM
27.776,12/21/15,05:45:00 - AM
27.776,12/22/15,08:45:00 - PM
27.776,12/22/15,09:00:00 - PM
27.776,12/22/15,09:15:00 - PM
27.776,12/23/15,12:45:00 - AM
27.776,12/23/15,01:00:00 - AM
27.776,12/23/15,06:30:00 - AM
27.776,12/23/15,06:45:00 - AM
27.776,12/24/15,04:45:00 - AM
27.776,12/24/15,05:00:00 - AM
27.776,12/24/15,05:15:00 - AM
27.776,12/24/15,05:30:00 - AM
27.776,12/25/15,02:45:00 - AM
27.776,12/25/15,03:00:00 - AM
27.776,12/26/15,03:30:00 - AM
27.776,12/26/15,03:45:00 - AM
27.776,12/26/15,04:00:00 - AM
27.776,12/26/15,04:15:00 - AM
27.776,12/30/15,10:30:00 - PM
27.776,12/31/15,06:00:00 - AM
27.776,8/1/16,08:15:00 - PM
27.776,8/1/16,10:15:00 - PM
27.776,10/1/16,05:15:00 - AM
27.776,10/1/16,05:30:00 - AM
27.776,10/1/16,05:45:00 - AM
27.776,1/21/16,05:15:00 - AM
27.776,1/21/16,09:00:00 - PM
27.776,1/21/16,09:15:00 - PM
27.776,1/21/16,09:45:00 - PM
27.776,1/21/16,10:00:00 - PM
27.776,1/21/16,10:15:00 - PM
27.776,1/21/16,10:30:00 - PM
27.776,1/22/16,12:15:00 - AM
27.776,4/19/16,05:15:00 - AM
27.776,4/19/16,05:30:00 - AM
27.776,3/5/16,02:15:00 - AM
27.776,3/5/16,02:30:00 - AM
27.776,3/5/16,07:30:00 - PM
27.801,9/12/15,06:30:00 - PM
27.801,10/12/15,10:30:00 - PM
27.801,10/12/15,10:45:00 - PM
27.801,10/12/15,11:00:00 - PM
27.801,10/12/15,11:15:00 - PM
27.801,10/12/15,11:30:00 - PM
27.801,10/12/15,11:45:00 - PM
27.801,11/12/15,12:00:00 - AM
27.801,11/12/15,12:15:00 - AM
27.801,11/12/15,06:45:00 - AM
27.801,11/12/15,09:15:00 - PM
27.801,11/12/15,10:00:00 - PM
27.801,12/12/15,06:00:00 - PM
27.801,12/12/15,10:00:00 - PM
27.801,12/12/15,10:15:00 - PM
27.801,12/12/15,10:30:00 - PM
27.801,12/13/15,06:45:00 - AM
27.801,12/13/15,10:30:00 - PM
27.801,12/13/15,10:45:00 - PM
27.801,12/13/15,11:00:00 - PM
27.801,12/13/15,11:15:00 - PM
27.801,12/13/15,11:30:00 - PM
27.801,12/13/15,11:45:00 - PM
27.801,12/14/15,02:15:00 - AM
27.801,12/14/15,02:30:00 - AM
27.801,12/14/15,02:45:00 - AM
27.801,12/14/15,07:30:00 - PM
27.801,12/16/15,12:15:00 - AM
27.801,12/17/15,03:15:00 - AM
27.801,12/17/15,03:30:00 - AM
27.801,12/17/15,05:45:00 - AM
27.801,12/17/15,06:00:00 - AM
27.801,12/18/15,12:45:00 - AM
27.801,12/18/15,02:00:00 - AM
27.801,12/18/15,02:15:00 - AM
27.801,12/18/15,03:45:00 - AM
27.801,12/18/15,04:00:00 - AM
27.801,12/18/15,04:45:00 - AM
27.801,12/18/15,05:00:00 - AM
27.801,12/18/15,05:15:00 - AM
27.801,12/18/15,05:30:00 - AM
27.801,12/18/15,10:15:00 - PM
27.801,12/18/15,10:30:00 - PM
27.801,12/18/15,11:15:00 - PM
27.801,12/19/15,01:00:00 - AM
27.801,12/19/15,01:15:00 - AM
27.801,12/19/15,01:30:00 - AM
27.801,12/19/15,01:45:00 - AM
27.801,12/19/15,02:00:00 - AM
27.801,12/19/15,02:15:00 - AM
27.801,12/19/15,03:00:00 - AM
27.801,12/19/15,04:45:00 - AM
27.801,12/19/15,05:00:00 - AM
27.801,12/19/15,05:15:00 - AM
27.801,12/20/15,07:45:00 - PM
27.801,12/20/15,08:00:00 - PM
27.801,12/20/15,08:30:00 - PM
27.801,12/21/15,04:30:00 - AM
27.801,12/21/15,04:45:00 - AM
27.801,12/21/15,05:00:00 - AM
27.801,12/21/15,06:00:00 - AM
27.801,12/22/15,07:45:00 - PM
27.801,12/22/15,08:00:00 - PM
27.801,12/22/15,08:15:00 - PM
27.801,12/22/15,08:30:00 - PM
27.801,12/22/15,09:30:00 - PM
27.801,12/22/15,09:45:00 - PM
27.801,12/22/15,11:30:00 - PM
27.801,12/22/15,11:45:00 - PM
27.801,12/23/15,12:00:00 - AM
27.801,12/23/15,12:15:00 - AM
27.801,12/23/15,12:30:00 - AM
27.801,12/24/15,03:45:00 - AM
27.801,12/24/15,04:00:00 - AM
27.801,12/24/15,04:15:00 - AM
27.801,12/24/15,04:30:00 - AM
27.801,12/24/15,06:30:00 - AM
27.801,12/25/15,02:30:00 - AM
27.801,12/25/15,06:30:00 - AM
27.801,12/26/15,03:00:00 - AM
27.801,12/26/15,03:15:00 - AM
27.801,12/30/15,10:15:00 - PM
27.801,12/31/15,06:15:00 - AM
27.801,8/1/16,07:45:00 - PM
27.801,8/1/16,08:00:00 - PM
27.801,10/1/16,04:45:00 - AM
27.801,10/1/16,05:00:00 - AM
27.801,10/1/16,06:00:00 - AM
27.801,10/1/16,06:15:00 - AM
27.801,1/21/16,08:45:00 - PM
27.801,1/21/16,09:30:00 - PM
27.801,4/19/16,05:00:00 - AM
27.801,2/5/16,06:00:00 - AM
27.801,2/5/16,06:15:00 - AM
27.801,2/5/16,06:30:00 - AM
27.801,2/5/16,06:45:00 - AM
27.801,2/5/16,07:00:00 - AM
27.801,3/5/16,10:15:00 - PM
27.801,5/5/16,06:30:00 - AM
27.801,5/5/16,06:45:00 - AM
27.801,5/5/16,09:00:00 - PM
27.801,5/5/16,09:15:00 - PM
27.801,6/5/16,08:15:00 - PM
27.801,7/5/16,12:30:00 - AM
27.801,7/5/16,05:30:00 - AM
27.801,9/5/16,08:00:00 - AM
27.825,10/12/15,08:00:00 - AM
27.825,10/12/15,09:30:00 - PM
27.825,10/12/15,09:45:00 - PM
27.825,10/12/15,10:00:00 - PM
27.825,10/12/15,10:15:00 - PM
27.825,11/12/15,12:30:00 - AM
27.825,11/12/15,12:45:00 - AM
27.825,11/12/15,01:00:00 - AM
27.825,11/12/15,01:30:00 - AM
27.825,11/12/15,02:00:00 - AM
27.825,11/12/15,07:00:00 - AM
27.825,11/12/15,10:15:00 - PM
27.825,12/12/15,04:30:00 - AM
27.825,12/12/15,04:45:00 - AM
27.825,12/12/15,05:00:00 - AM
27.825,12/12/15,05:15:00 - AM
27.825,12/12/15,05:30:00 - AM
27.825,12/12/15,05:45:00 - AM
27.825,12/12/15,09:30:00 - PM
27.825,12/12/15,09:45:00 - PM
27.825,12/13/15,09:30:00 - PM
27.825,12/13/15,09:45:00 - PM
27.825,12/13/15,10:00:00 - PM
27.825,12/13/15,10:15:00 - PM
27.825,12/14/15,12:00:00 - AM
27.825,12/14/15,12:15:00 - AM
27.825,12/14/15,12:30:00 - AM
27.825,12/14/15,12:45:00 - AM
27.825,12/14/15,01:00:00 - AM
27.825,12/14/15,01:15:00 - AM
27.825,12/14/15,01:30:00 - AM
27.825,12/14/15,01:45:00 - AM
27.825,12/14/15,02:00:00 - AM
27.825,12/14/15,07:15:00 - PM
27.825,12/15/15,07:45:00 - AM
27.825,12/15/15,07:30:00 - PM
27.825,12/15/15,11:45:00 - PM
27.825,12/16/15,12:00:00 - AM
27.825,12/16/15,07:00:00 - AM
27.825,12/17/15,02:00:00 - AM
27.825,12/17/15,02:15:00 - AM
27.825,12/17/15,02:45:00 - AM
27.825,12/17/15,03:00:00 - AM
27.825,12/17/15,06:15:00 - AM
27.825,12/18/15,12:30:00 - AM
27.825,12/18/15,04:15:00 - AM
27.825,12/18/15,04:30:00 - AM
27.825,12/18/15,05:45:00 - AM
27.825,12/18/15,06:00:00 - AM
27.825,12/18/15,06:15:00 - AM
27.825,12/18/15,08:45:00 - PM
27.825,12/18/15,10:45:00 - PM
27.825,12/18/15,11:00:00 - PM
27.825,12/18/15,11:30:00 - PM
27.825,12/18/15,11:45:00 - PM
27.825,12/19/15,12:30:00 - AM
27.825,12/19/15,12:45:00 - AM
27.825,12/19/15,03:15:00 - AM
27.825,12/19/15,03:30:00 - AM
27.825,12/19/15,03:45:00 - AM
27.825,12/19/15,04:00:00 - AM
27.825,12/19/15,04:15:00 - AM
27.825,12/19/15,04:30:00 - AM
27.825,12/19/15,05:30:00 - AM
27.825,12/19/15,05:45:00 - AM
27.825,12/21/15,03:45:00 - AM
27.825,12/21/15,04:00:00 - AM
27.825,12/21/15,04:15:00 - AM
27.825,12/22/15,07:15:00 - PM
27.825,12/22/15,07:30:00 - PM
27.825,12/22/15,10:00:00 - PM
27.825,12/22/15,10:15:00 - PM
27.825,12/22/15,10:30:00 - PM
27.825,12/22/15,10:45:00 - PM
27.825,12/22/15,11:00:00 - PM
27.825,12/22/15,11:15:00 - PM
27.825,12/23/15,07:00:00 - AM
27.825,12/24/15,03:30:00 - AM
27.825,12/25/15,02:15:00 - AM
27.825,12/25/15,06:45:00 - AM
27.825,12/26/15,01:00:00 - AM
27.825,12/26/15,01:15:00 - AM
27.825,12/26/15,01:30:00 - AM
27.825,12/26/15,01:45:00 - AM
27.825,12/26/15,02:00:00 - AM
27.825,12/26/15,02:15:00 - AM
27.825,12/26/15,02:30:00 - AM
27.825,12/26/15,02:45:00 - AM
27.825,12/26/15,06:45:00 - AM
27.825,1/1/16,05:30:00 - AM
27.825,1/1/16,05:45:00 - AM
27.825,8/1/16,05:30:00 - AM
27.825,8/1/16,05:45:00 - AM
27.825,8/1/16,06:00:00 - AM
27.825,8/1/16,07:30:00 - PM
27.825,8/1/16,10:30:00 - PM
27.825,10/1/16,04:00:00 - AM
27.825,10/1/16,04:15:00 - AM
27.825,10/1/16,04:30:00 - AM
27.825,10/1/16,06:30:00 - AM
27.825,1/21/16,05:00:00 - AM
27.825,1/21/16,06:45:00 - AM
27.825,4/19/16,05:45:00 - AM
27.825,2/5/16,05:45:00 - AM
27.825,2/5/16,07:15:00 - AM
27.825,3/5/16,01:45:00 - AM
27.825,3/5/16,02:00:00 - AM
27.825,5/5/16,06:15:00 - AM
27.825,5/5/16,07:00:00 - AM
27.825,6/5/16,08:30:00 - AM
27.825,6/5/16,09:00:00 - AM
27.825,7/5/16,05:15:00 - AM
27.825,7/5/16,08:15:00 - AM
27.825,9/5/16,07:45:00 - AM
27.875,9/12/15,06:00:00 - PM
27.875,10/12/15,08:15:00 - AM
27.875,10/12/15,08:30:00 - PM
27.875,11/12/15,07:15:00 - AM
27.875,11/12/15,10:45:00 - PM
27.875,12/12/15,03:00:00 - AM
27.875,12/12/15,03:15:00 - AM
27.875,12/12/15,03:30:00 - AM
27.875,12/12/15,06:15:00 - AM
27.875,12/12/15,05:45:00 - PM
27.875,12/13/15,07:00:00 - AM
27.875,12/13/15,08:45:00 - PM
27.875,12/14/15,06:45:00 - AM
27.875,12/14/15,07:00:00 - AM
27.875,12/15/15,07:00:00 - PM
27.875,12/15/15,08:00:00 - PM
27.875,12/15/15,10:30:00 - PM
27.875,12/15/15,10:45:00 - PM
27.875,12/16/15,11:30:00 - PM
27.875,12/16/15,11:45:00 - PM
27.875,12/17/15,12:00:00 - AM
27.875,12/17/15,12:15:00 - AM
27.875,12/17/15,12:30:00 - AM
27.875,12/18/15,12:15:00 - AM
27.875,12/20/15,04:45:00 - AM
27.875,12/20/15,05:30:00 - AM
27.875,12/20/15,05:45:00 - AM
27.875,12/20/15,06:00:00 - AM
27.875,12/20/15,07:15:00 - PM
27.875,12/20/15,09:15:00 - PM
27.875,12/21/15,02:45:00 - AM
27.875,12/21/15,03:00:00 - AM
27.875,12/21/15,03:15:00 - AM
27.875,12/22/15,09:45:00 - AM
27.875,12/22/15,10:00:00 - AM
27.875,12/23/15,07:15:00 - AM
27.875,12/24/15,02:30:00 - AM
27.875,12/24/15,02:45:00 - AM
27.875,12/25/15,12:15:00 - AM
27.875,12/25/15,12:45:00 - AM
27.875,12/25/15,01:00:00 - AM
27.875,12/25/15,01:15:00 - AM
27.875,12/25/15,10:15:00 - PM
27.875,12/25/15,10:30:00 - PM
27.875,12/25/15,10:45:00 - PM
27.875,12/25/15,11:00:00 - PM
27.875,12/25/15,11:15:00 - PM
27.875,12/25/15,11:30:00 - PM
27.875,12/25/15,11:45:00 - PM
27.875,12/30/15,09:45:00 - PM
27.875,12/31/15,07:00:00 - AM
27.875,1/1/16,12:45:00 - AM
27.875,1/1/16,01:30:00 - AM
27.875,1/1/16,05:15:00 - AM
27.875,1/1/16,06:00:00 - AM
27.875,7/1/16,04:45:00 - PM
27.875,7/1/16,05:00:00 - PM
27.875,7/1/16,05:15:00 - PM
27.875,7/1/16,07:00:00 - PM
27.875,8/1/16,12:45:00 - AM
27.875,8/1/16,04:30:00 - AM
27.875,8/1/16,04:45:00 - AM
27.875,8/1/16,06:45:00 - AM
27.875,8/1/16,07:15:00 - PM
27.875,8/1/16,11:00:00 - PM
27.875,9/1/16,04:30:00 - AM
27.875,9/1/16,04:45:00 - AM
27.875,9/1/16,06:15:00 - AM
27.875,10/1/16,03:00:00 - AM
27.875,10/1/16,03:15:00 - AM
27.875,10/1/16,06:45:00 - AM
27.875,1/21/16,04:30:00 - AM
27.875,1/21/16,08:30:00 - PM
27.875,1/24/16,06:30:00 - AM
27.875,4/19/16,06:00:00 - AM
27.875,4/19/16,06:15:00 - AM
27.875,2/5/16,05:00:00 - AM
27.875,2/5/16,05:15:00 - AM
27.875,3/5/16,12:15:00 - AM
27.875,3/5/16,12:30:00 - AM
27.875,3/5/16,12:45:00 - AM
27.875,4/5/16,05:30:00 - AM
27.875,5/5/16,06:00:00 - AM
27.875,5/5/16,08:45:00 - PM
27.875,7/5/16,01:00:00 - AM
27.875,7/5/16,03:45:00 - AM
27.875,7/5/16,04:00:00 - AM
27.875,9/5/16,06:45:00 - AM
27.875,9/5/16,07:30:00 - AM
27.899,9/12/15,05:45:00 - PM
27.899,10/12/15,08:00:00 - PM
27.899,10/12/15,08:15:00 - PM
27.899,11/12/15,08:45:00 - PM
27.899,12/12/15,02:15:00 - AM
27.899,12/12/15,02:30:00 - AM
27.899,12/12/15,02:45:00 - AM
27.899,12/12/15,06:30:00 - AM
27.899,12/13/15,08:30:00 - PM
27.899,12/14/15,07:00:00 - PM
27.899,12/15/15,08:15:00 - PM
27.899,12/15/15,08:30:00 - PM
27.899,12/15/15,10:00:00 - PM
27.899,12/15/15,10:15:00 - PM
27.899,12/16/15,11:00:00 - PM
27.899,12/16/15,11:15:00 - PM
27.899,12/17/15,06:30:00 - AM
27.899,12/17/15,09:45:00 - PM
27.899,12/17/15,10:00:00 - PM
27.899,12/17/15,10:15:00 - PM
27.899,12/18/15,12:00:00 - AM
27.899,12/18/15,08:15:00 - PM
27.899,12/19/15,11:45:00 - PM
27.899,12/20/15,12:00:00 - AM
27.899,12/20/15,12:15:00 - AM
27.899,12/20/15,12:30:00 - AM
27.899,12/20/15,12:45:00 - AM
27.899,12/20/15,02:45:00 - AM
27.899,12/20/15,03:00:00 - AM
27.899,12/20/15,03:15:00 - AM
27.899,12/20/15,03:30:00 - AM
27.899,12/20/15,03:45:00 - AM
27.899,12/20/15,04:00:00 - AM
27.899,12/20/15,04:15:00 - AM
27.899,12/20/15,04:30:00 - AM
27.899,12/20/15,09:30:00 - PM
27.899,12/21/15,02:15:00 - AM
27.899,12/21/15,02:30:00 - AM
27.899,12/22/15,10:15:00 - AM
27.899,12/22/15,06:45:00 - PM
27.899,12/24/15,02:15:00 - AM
27.899,12/24/15,11:30:00 - PM
27.899,12/24/15,11:45:00 - PM
27.899,12/25/15,12:00:00 - AM
27.899,12/25/15,10:00:00 - PM
27.899,12/26/15,07:00:00 - AM
27.899,12/31/15,07:15:00 - AM
27.899,1/1/16,12:30:00 - AM
27.899,1/1/16,04:45:00 - AM
27.899,1/1/16,05:00:00 - AM
27.899,1/1/16,06:15:00 - AM
27.899,7/1/16,04:30:00 - PM
27.899,7/1/16,06:45:00 - PM
27.899,7/1/16,07:15:00 - PM
27.899,7/1/16,07:30:00 - PM
27.899,7/1/16,07:45:00 - PM
27.899,7/1/16,11:45:00 - PM
27.899,8/1/16,01:00:00 - AM
27.899,8/1/16,01:15:00 - AM
27.899,8/1/16,01:30:00 - AM
27.899,8/1/16,01:45:00 - AM
27.899,8/1/16,02:00:00 - AM
27.899,8/1/16,04:15:00 - AM
27.899,8/1/16,11:15:00 - PM
27.899,8/1/16,11:45:00 - PM
27.899,9/1/16,12:00:00 - AM
27.899,9/1/16,12:15:00 - AM
27.899,9/1/16,12:30:00 - AM
27.899,9/1/16,04:15:00 - AM
27.899,9/1/16,06:30:00 - AM
27.899,10/1/16,02:45:00 - AM
27.899,1/21/16,04:15:00 - AM
27.899,1/21/16,08:15:00 - PM
27.899,1/24/16,06:15:00 - AM
27.899,1/24/16,06:45:00 - AM
27.899,1/24/16,07:00:00 - AM
27.899,2/5/16,04:15:00 - AM
27.899,2/5/16,04:30:00 - AM
27.899,2/5/16,04:45:00 - AM
27.899,2/5/16,11:00:00 - PM
27.899,2/5/16,11:15:00 - PM
27.899,2/5/16,11:30:00 - PM
27.899,2/5/16,11:45:00 - PM
27.899,3/5/16,12:00:00 - AM
27.899,3/5/16,10:45:00 - PM
27.899,3/5/16,11:00:00 - PM
27.899,4/5/16,05:00:00 - AM
27.899,4/5/16,05:15:00 - AM
27.899,6/5/16,08:00:00 - PM
27.899,7/5/16,01:15:00 - AM
27.899,7/5/16,03:30:00 - AM
27.899,9/5/16,08:30:00 - AM
27.924,9/12/15,05:15:00 - PM
27.924,9/12/15,05:30:00 - PM
27.924,10/12/15,10:00:00 - AM
27.924,10/12/15,07:45:00 - PM
27.924,11/12/15,06:00:00 - PM
27.924,11/12/15,11:00:00 - PM
27.924,12/12/15,01:15:00 - AM
27.924,12/12/15,01:30:00 - AM
27.924,12/12/15,01:45:00 - AM
27.924,12/12/15,02:00:00 - AM
27.924,12/12/15,06:45:00 - AM
27.924,12/13/15,08:15:00 - PM
27.924,12/15/15,06:45:00 - PM
27.924,12/15/15,08:45:00 - PM
27.924,12/15/15,09:00:00 - PM
27.924,12/15/15,09:15:00 - PM
27.924,12/15/15,09:30:00 - PM
27.924,12/15/15,09:45:00 - PM
27.924,12/16/15,07:15:00 - AM
27.924,12/16/15,09:45:00 - PM
27.924,12/16/15,10:00:00 - PM
27.924,12/16/15,10:15:00 - PM
27.924,12/16/15,10:30:00 - PM
27.924,12/16/15,10:45:00 - PM
27.924,12/17/15,06:45:00 - AM
27.924,12/17/15,09:30:00 - PM
27.924,12/17/15,11:30:00 - PM
27.924,12/17/15,11:45:00 - PM
27.924,12/18/15,08:00:00 - PM
27.924,12/19/15,06:15:00 - AM
27.924,12/19/15,11:15:00 - PM
27.924,12/19/15,11:30:00 - PM
27.924,12/20/15,01:00:00 - AM
27.924,12/20/15,01:15:00 - AM
27.924,12/20/15,01:30:00 - AM
27.924,12/20/15,01:45:00 - AM
27.924,12/20/15,02:00:00 - AM
27.924,12/20/15,02:15:00 - AM
27.924,12/20/15,02:30:00 - AM
27.924,12/20/15,06:15:00 - AM
27.924,12/20/15,06:30:00 - AM
27.924,12/20/15,07:00:00 - PM
27.924,12/20/15,09:45:00 - PM
27.924,12/20/15,10:00:00 - PM
27.924,12/20/15,10:15:00 - PM
27.924,12/21/15,02:00:00 - AM
27.924,12/22/15,05:15:00 - AM
27.924,12/22/15,05:30:00 - AM
27.924,12/22/15,09:30:00 - AM
27.924,12/22/15,06:15:00 - PM
27.924,12/22/15,06:30:00 - PM
27.924,12/23/15,07:30:00 - AM
27.924,12/24/15,01:30:00 - AM
27.924,12/24/15,01:45:00 - AM
27.924,12/24/15,02:00:00 - AM
27.924,12/24/15,07:00:00 - AM
27.924,12/24/15,07:15:00 - AM
27.924,12/24/15,11:00:00 - PM
27.924,12/24/15,11:15:00 - PM
27.924,12/25/15,07:00:00 - AM
27.924,12/25/15,08:45:00 - PM
27.924,12/25/15,09:00:00 - PM
27.924,12/25/15,09:15:00 - PM
27.924,12/25/15,09:30:00 - PM
27.924,12/25/15,09:45:00 - PM
27.924,12/30/15,09:30:00 - PM
27.924,1/1/16,12:15:00 - AM
27.924,1/1/16,01:45:00 - AM
27.924,1/1/16,02:00:00 - AM
27.924,1/1/16,02:15:00 - AM
27.924,1/1/16,02:30:00 - AM
27.924,1/1/16,04:15:00 - AM
27.924,1/1/16,04:30:00 - AM
27.924,7/1/16,05:30:00 - PM
27.924,7/1/16,05:45:00 - PM
27.924,7/1/16,06:00:00 - PM
27.924,7/1/16,06:15:00 - PM
27.924,7/1/16,06:30:00 - PM
27.924,7/1/16,08:00:00 - PM
27.924,7/1/16,11:30:00 - PM
27.924,8/1/16,02:15:00 - AM
27.924,8/1/16,02:30:00 - AM
27.924,8/1/16,02:45:00 - AM
27.924,8/1/16,03:00:00 - AM
27.924,8/1/16,03:15:00 - AM
